"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
788115,"2026-03-05",1,"2026-03-05T10:38:25.011Z","2026-03-05T10:38:28.011Z",TRUE,"pitch","f748fc09-709f-3d50-9ac1-0634ea1de7c4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.21,1.62,NA,137.95,176.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Max Prejda lines out to left fielder Jahmai Jones.",0,0,4,15,"top",2,"2026-03-05T10:38:24.144Z","2026-03-05T10:39:44.560Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,838351,"Max Prejda","/api/v1/people/838351","L","Left",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_LHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,73.8,4,1.3,0.4667,6.4136,23.792,-27.4442,-6.8866,3.3938,-0.5495,2.2988,3.7979,-117.6866,-1.6352,-1.2954,50.0011,5.5615,-9.5916,18,8.4,24,1388,243,NA,NA,NA,NA,NA,NA,FALSE,-36,6,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T10:37:39.190Z","2026-03-05T10:38:25.011Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Max Prejda lines out to left fielder Jahmai Jones.",0,0,4,15,"top",2,"2026-03-05T10:38:24.144Z","2026-03-05T10:39:44.560Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,838351,"Max Prejda","/api/v1/people/838351","L","Left",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_LHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T10:36:58.499Z","2026-03-05T10:37:15.868Z",TRUE,"pitch","0536035d-db94-365f-a32d-2792c6967997",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.3,1.5,NA,116.06,172.37,"bunt_grounder","soft","1",120.28,194.27,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","William Escala singles on a soft bunt ground ball to pitcher Hyeong Jun So. Marek Chlup to 3rd. Martin Muzik to 2nd.",0,0,4,14,"top",2,"2026-03-05T10:36:50.072Z","2026-03-05T10:37:15.868Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,679925,"William Escala","/api/v1/people/679925","L","Left",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.1,5,1.35,0.4127,6.3789,31.3811,-22.367,-9.3524,5.5086,0.0246,2.4597,6.4841,-133.2522,-3.5003,-1.2379,50.0005,5.4259,-16.6435,33.6,6,24,2112,227,40.6,-58,2,NA,NA,NA,FALSE,-23.5,9.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679925,"William Escala","/api/v1/people/679925",693973,"Martin Muzik","/api/v1/people/693973",803013,"Marek Chlup","/api/v1/people/803013"
788115,"2026-03-05",4,"2026-03-05T10:36:26.695Z","2026-03-05T10:36:29.967Z",TRUE,"pitch","e7b5c147-0009-394a-a6ce-77e73c1ab97a",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.21,1.62,NA,79.07,212.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Vojtech Mensik strikes out swinging.",0,0,4,13,"top",2,"2026-03-05T10:35:18.151Z","2026-03-05T10:36:29.967Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.4,71.2,14,1.35,0.488,6.5745,22.538,-38.375,4.1155,-4.8686,0.9952,0.9747,3.7676,-112.7111,-1.3687,-1.2395,50.004,5.5026,5.2386,8.4,12,24,2583,45,NA,NA,NA,NA,NA,NA,TRUE,-54.8,-8.9,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,693973,"Martin Muzik","/api/v1/people/693973",803013,"Marek Chlup","/api/v1/people/803013",NA,NA,NA
788115,"2026-03-05",3,"2026-03-05T10:36:03.938Z","2026-03-05T10:36:06.938Z",TRUE,"pitch","0b4d45d3-7d58-3046-a177-b1da7346210f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.21,1.62,NA,103.61,177.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Vojtech Mensik strikes out swinging.",0,0,4,13,"top",2,"2026-03-05T10:35:18.151Z","2026-03-05T10:36:29.967Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.2,6,1.35,0.4142,6.4921,28.8447,-24.0522,-9.4165,4.5902,0.3513,2.2847,6.8915,-132.3506,-3.7694,-1.0658,50.0041,5.4935,-16.6688,31.2,7.2,24,2167,221,NA,NA,NA,NA,NA,NA,FALSE,-25.4,7.7,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",1,"2026-03-05T10:35:36.796Z","2026-03-05T10:35:44.796Z",TRUE,"pitch","598db10a-408d-308e-b2eb-69c65ea94850",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.21,1.62,NA,109.42,230.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Vojtech Mensik strikes out swinging.",0,0,4,13,"top",2,"2026-03-05T10:35:18.151Z","2026-03-05T10:36:29.967Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.3,13,1.34,0.4563,6.6112,23.2532,-28.301,-8.2951,2.6543,-0.051,-0.2311,5.258,-120.0355,-7.0469,-1.1922,50.004,5.2629,-12.1047,20.4,8.4,24,1446,242,NA,NA,NA,NA,NA,NA,FALSE,-36.8,3.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T10:35:20.822Z","2026-03-05T10:35:25.048Z",TRUE,"pitch","6909b899-06da-3e0b-9736-f78b709eed10",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.21,1.62,NA,105.15,185.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Vojtech Mensik strikes out swinging.",0,0,4,13,"top",2,"2026-03-05T10:35:18.151Z","2026-03-05T10:36:29.967Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.9,9,1.35,0.4116,6.5662,28.0663,-23.4345,-9.9832,4.8725,0.3109,1.9611,7.041,-132.9756,-4.6341,-1.072,50.0047,5.4231,-17.9104,33.6,7.2,24,2114,225,NA,NA,NA,NA,NA,NA,FALSE,-24.7,8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",2,"2026-03-05T10:35:57.420Z","2026-03-05T10:36:03.938Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"598db10a-408d-308e-b2eb-69c65ea94850",NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Vojtech Mensik strikes out swinging.",0,0,4,13,"top",2,"2026-03-05T10:35:18.151Z","2026-03-05T10:36:29.967Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",4,"2026-03-05T10:34:53.054Z","2026-03-05T10:34:56.405Z",TRUE,"pitch","427f0080-9cb3-3308-8770-ead0828822a4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.165,1.598,NA,87.67,211.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Martin Muzik walks. Marek Chlup to 2nd.",0,0,4,12,"top",2,"2026-03-05T10:33:32.160Z","2026-03-05T10:34:56.405Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,693973,"Martin Muzik","/api/v1/people/693973","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.6,14,1.36,0.4142,6.4772,27.567,-21.8196,-9.8564,5.8433,0.7694,1.0112,7.7903,-132.1315,-7.0801,-0.9333,50.0051,5.3236,-17.4694,34.8,6,24,2187,219,NA,NA,NA,NA,NA,NA,FALSE,-23.9,9.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,693973,"Martin Muzik","/api/v1/people/693973",803013,"Marek Chlup","/api/v1/people/803013",NA,NA,NA
788115,"2026-03-05",3,"2026-03-05T10:34:32.088Z","2026-03-05T10:34:38.271Z",TRUE,"pitch","827c9408-b749-3aaa-87eb-a280846dfa15",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.165,1.598,NA,129.15,140.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Martin Muzik walks. Marek Chlup to 2nd.",0,0,4,12,"top",2,"2026-03-05T10:33:32.160Z","2026-03-05T10:34:56.405Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,693973,"Martin Muzik","/api/v1/people/693973","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.5,11,1.36,0.4293,6.361,23.9779,-26.2304,1.1344,3.5959,-0.3187,3.6302,2.0936,-127.173,0.2152,-1.2972,50.0017,5.6107,1.8733,4.8,6,24,2275,197,NA,NA,NA,NA,NA,NA,FALSE,-28.8,6.8,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",2,"2026-03-05T10:34:15.686Z","2026-03-05T10:34:19.930Z",TRUE,"pitch","4ee91b1c-9a96-3501-bbcb-54c8805ba180",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.165,1.598,NA,80.05,204.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Martin Muzik walks. Marek Chlup to 2nd.",0,0,4,12,"top",2,"2026-03-05T10:33:32.160Z","2026-03-05T10:34:56.405Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,693973,"Martin Muzik","/api/v1/people/693973","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.6,14,1.34,0.4525,6.5277,23.0943,-27.5286,-7.7929,3.1314,0.9694,1.2587,6.9282,-120.9316,-4.3282,-0.9171,50.0035,5.4802,-11.5684,20.4,8.4,24,1430,243,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.9,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",1,"2026-03-05T10:33:52.742Z","2026-03-05T10:33:58.121Z",TRUE,"pitch","f3655805-9d7e-3f3f-96d2-99e77ac3e7c5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.165,1.598,NA,156.45,169.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Martin Muzik walks. Marek Chlup to 2nd.",0,0,4,12,"top",2,"2026-03-05T10:33:32.160Z","2026-03-05T10:34:56.405Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,693973,"Martin Muzik","/api/v1/people/693973","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,81.6,11,1.32,0.42,6.4698,30.3448,-19.7341,-9.5207,7.239,-1.0348,2.5541,3.3987,-130.9321,-3.7231,-1.1209,50.0002,5.4904,-16.3546,37.2,6,24,2139,221,NA,NA,NA,NA,NA,NA,FALSE,-21.6,12.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T10:33:37.124Z","2026-03-05T10:33:41.078Z",TRUE,"pitch","355270e1-4095-3b12-9714-28ca35e7367d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.165,1.598,NA,83.02,204.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Martin Muzik walks. Marek Chlup to 2nd.",0,0,4,12,"top",2,"2026-03-05T10:33:32.160Z","2026-03-05T10:34:56.405Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,693973,"Martin Muzik","/api/v1/people/693973","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,74.6,14,1.34,0.4624,6.4284,24.4113,-26.0505,-9.4476,4.3154,0.8915,1.2829,7.213,-118.806,-4.3092,-0.968,50.0027,5.5094,-13.4011,24,8.4,24,1483,242,NA,NA,NA,NA,NA,NA,FALSE,-34.3,7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",1,"2026-03-05T10:33:04.889Z","2026-03-05T10:33:16.167Z",TRUE,"pitch","680a361d-822e-3147-9e0e-fc0fb360c9c2",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.388,1.71,NA,107.27,174.78,"line_drive","hard","9",179.36,112.24,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Marek Chlup singles on a sharp line drive to right fielder Hyun Min Ahn.",0,0,4,11,"top",2,"2026-03-05T10:32:33.310Z","2026-03-05T10:33:16.167Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,803013,"Marek Chlup","/api/v1/people/803013","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83,5,1.35,0.4139,6.3503,30.3378,-23.0974,-9.6977,5.1308,0.2553,2.3703,6.6051,-132.6888,-3.8409,-1.0156,50.0049,5.5344,-17.1675,33.6,6,24,2191,226,100.5,11,213,NA,NA,NA,FALSE,-24.5,8.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,803013,"Marek Chlup","/api/v1/people/803013",NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T10:32:43.196Z","2026-03-05T10:32:47.276Z",TRUE,"pitch","1e7b0cbf-5950-38d7-8ab8-74bfef00cf28",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.388,1.71,NA,122.7,171.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Marek Chlup singles on a sharp line drive to right fielder Hyun Min Ahn.",0,0,4,11,"top",2,"2026-03-05T10:32:33.310Z","2026-03-05T10:33:16.167Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,803013,"Marek Chlup","/api/v1/people/803013","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,81.9,5,1.18,0.4186,6.4336,30.3898,-20.5948,-7.5683,6.6911,-0.1495,2.4748,5.0861,-131.3561,-3.9165,-1.1374,50.0003,5.5352,-13.0931,28.8,6,24,2108,221,NA,NA,NA,NA,NA,NA,FALSE,-22.4,11.4,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",1,"2026-03-05T10:32:10.018Z","2026-03-05T10:32:20.031Z",TRUE,"pitch","e301efdf-870b-3c69-93dc-f2d436b2eec0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.388,1.71,NA,138.05,200.68,"line_drive","medium","7",71.56,84.9,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Martin Cervenka lines out to left fielder Jahmai Jones.",0,0,4,10,"top",2,"2026-03-05T10:31:44.302Z","2026-03-05T10:32:20.031Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,548431,"Martin Cervenka","/api/v1/people/548431","R","Right",808984,"Hyeong Jun So","/api/v1/people/808984","R","Right","vs_RHP","vs_RHB","Empty",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.3,13,1.36,0.4543,6.4885,23.1139,-29.5151,-9.4083,1.8075,-0.5521,1.4112,4.4823,-120.506,-3.6602,-1.2125,50.0042,5.5533,-13.8573,24,9.6,24,1375,246,99.4,15,315,NA,NA,NA,TRUE,-37.2,2.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
