"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
788116,"2026-03-06",0,"2026-03-06T03:37:29.425Z","2026-03-06T03:37:33.919Z",TRUE,"pitch","12167760-53f8-3683-9b2d-4480314cb410",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.121,1.575,NA,93.92,229.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Chris Burke singles on a ground ball to second baseman Vojtech Mensik.",0,0,1,15,"top",3,"2026-03-06T03:37:20.976Z","2026-03-06T03:38:31.498Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,678521,"Chris Burke","/api/v1/people/678521","L","Left",838345,"Tomas Ondra","/api/v1/people/838345","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.4,72.6,14,2,0.4802,5.6259,20.1458,-26.051,-8.3564,4.6411,0.6056,0.3541,6.5881,-113.9041,-6.547,-1.233,50.004,5.8285,-11.025,20.4,8.4,24,1543,252,NA,NA,NA,NA,NA,NA,FALSE,-37.4,7.1,13.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",2,"2026-03-06T03:37:02.024Z","2026-03-06T03:37:06.282Z",TRUE,"pitch","bf68fdc7-d33f-30e3-9170-3eb6d8fa9ea3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.344,1.688,NA,114.24,125.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Robbie Perkins strikes out swinging.",0,0,1,14,"top",3,"2026-03-06T03:36:17.073Z","2026-03-06T03:37:06.282Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",838345,"Tomas Ondra","/api/v1/people/838345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.3,79.8,12,2,0.4308,5.5802,26.1768,-14.351,-4.4872,10.888,0.0724,4.2016,3.4511,-127.1687,-2.9024,-0.7196,50.0059,6.4968,-7.3478,24,3.6,24,2099,211,NA,NA,NA,NA,NA,NA,TRUE,-16.6,19.3,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",1,"2026-03-06T03:36:37.968Z","2026-03-06T03:36:42.480Z",TRUE,"pitch","90516f23-fb9d-32cb-9e76-2ea454f8b6cf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.344,1.688,NA,130.11,204.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Robbie Perkins strikes out swinging.",0,0,1,14,"top",3,"2026-03-06T03:36:17.073Z","2026-03-06T03:37:06.282Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",838345,"Tomas Ondra","/api/v1/people/838345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,73.9,13,2,0.4693,5.8963,22.6787,-28.8811,-9.1367,2.3824,-0.3438,1.2565,4.0207,-116.8635,-4.7962,-0.9026,50.0001,6.0584,-12.595,21.6,9.6,24,1493,236,NA,NA,NA,NA,NA,NA,FALSE,-39.1,3.4,15.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",0,"2026-03-06T03:36:22.266Z","2026-03-06T03:36:26.133Z",TRUE,"pitch","6ab259a3-dfc4-332e-a45a-51077df4d457",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.344,1.688,NA,106.85,181.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Robbie Perkins strikes out swinging.",0,0,1,14,"top",3,"2026-03-06T03:36:17.073Z","2026-03-06T03:37:06.282Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,564434,"Robbie Perkins","/api/v1/people/564434","R","Right",838345,"Tomas Ondra","/api/v1/people/838345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Czechia","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",84.5,77.1,8,2,0.447,5.7487,25.6614,-16.6124,-5.2228,10.252,0.2663,2.1098,3.7919,-122.8034,-6.6795,-0.6238,50.0059,6.2921,-7.9313,21.6,4.8,24,2014,209,NA,NA,NA,NA,NA,NA,FALSE,-21.5,17.2,8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",5,"2026-03-06T03:33:37.757Z","2026-03-06T03:33:49.389Z",TRUE,"pitch","38598f16-33a8-3523-89ba-bf84c877561f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.3,1.5,NA,137.84,164.82,"fly_ball","medium","9",188,109,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","William Escala flies out to right fielder Tim Kennelly.",0,0,1,13,"bottom",2,"2026-03-06T03:32:12.842Z","2026-03-06T03:33:49.389Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679925,"William Escala","/api/v1/people/679925","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.3,4,2,0.4134,6.7841,28.7589,-16.0472,7.4776,9.0757,-0.5468,2.7392,-10.243,-132.573,-4.8666,2.3983,50.0045,5.7727,13.2909,33.6,4.8,24,2028,142,82.1,35,276,NA,NA,NA,TRUE,-17.5,15.5,-11.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",3,"2026-03-06T03:33:04.176Z","2026-03-06T03:33:07.176Z",TRUE,"pitch","0f2afd84-ac67-3602-b97a-24efcbf3a5c6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.3,1.5,NA,136.06,148.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","William Escala flies out to right fielder Tim Kennelly.",0,0,1,13,"bottom",2,"2026-03-06T03:32:12.842Z","2026-03-06T03:33:49.389Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679925,"William Escala","/api/v1/people/679925","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,77.2,1,2,0.4439,6.5136,27.3527,-18.4311,10.5747,8.9374,-0.5001,3.3318,-10.6393,-123.9185,-2.0087,2.4981,50.0039,5.7111,16.2635,36,6,24,2187,124,NA,NA,NA,NA,NA,NA,FALSE,-22.2,15.8,-16.3,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",2,"2026-03-06T03:32:46.383Z","2026-03-06T03:32:52.209Z",TRUE,"pitch","b00ddc39-788d-367a-b36f-022cdd46d8f1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3,1.5,NA,155.24,167.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","William Escala flies out to right fielder Tim Kennelly.",0,0,1,13,"bottom",2,"2026-03-06T03:32:12.842Z","2026-03-06T03:33:49.389Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679925,"William Escala","/api/v1/people/679925","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,81.9,11,2,0.4197,6.781,28.7948,-13.2705,7.7327,10.9724,-1.0031,2.658,-11.0145,-130.7353,-5.4297,2.2692,50.0017,5.766,13.3213,37.2,4.8,24,2061,135,NA,NA,NA,NA,NA,NA,FALSE,-15.2,18.7,-11.4,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",0,"2026-03-06T03:32:18.763Z","2026-03-06T03:32:22.284Z",TRUE,"pitch","1cc3d0fa-48c3-3088-8e56-7cea762dc40c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.3,1.5,NA,154.23,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","William Escala flies out to right fielder Tim Kennelly.",0,0,1,13,"bottom",2,"2026-03-06T03:32:12.842Z","2026-03-06T03:33:49.389Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679925,"William Escala","/api/v1/people/679925","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,75.5,13,2,0.4615,6.2592,21.0588,-31.6185,-2.7163,0.3875,-0.9767,2.4776,-7.7499,-118.3618,-1.2256,2.6833,50.0022,5.8785,-3.8806,9.6,9.6,24,2438,303,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0.7,6.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",1,"2026-03-06T03:32:34.607Z","2026-03-06T03:32:46.383Z",FALSE,"stepoff","07881166-0146-0013-001c-f08cd117d70a",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","William Escala flies out to right fielder Tim Kennelly.",0,0,1,13,"bottom",2,"2026-03-06T03:32:12.842Z","2026-03-06T03:33:49.389Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679925,"William Escala","/api/v1/people/679925","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",4,"2026-03-06T03:33:17.752Z","2026-03-06T03:33:37.757Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,679925,"/api/v1/people/679925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","William Escala flies out to right fielder Tim Kennelly.",0,0,1,13,"bottom",2,"2026-03-06T03:32:12.842Z","2026-03-06T03:33:49.389Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679925,"William Escala","/api/v1/people/679925","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",3,"2026-03-06T03:31:33.081Z","2026-03-06T03:31:50.292Z",TRUE,"pitch","1e25b483-2ea5-37c2-b6c0-6f09c9f45e5b",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.21,1.62,NA,135.45,172.95,"fly_ball","medium","8",121.59,81.62,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Sac Fly","sac_fly","Vojtech Mensik out on a sacrifice fly to center fielder Aaron Whitefield. Martin Cervenka scores.",1,0,1,12,"bottom",2,"2026-03-06T03:30:22.602Z","2026-03-06T03:31:50.292Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.4,4,2,0.4134,6.5977,28.2226,-13.9033,7.0394,10.2758,-0.4841,2.4381,-9.6063,-132.4864,-6.0513,2.2737,50.0062,5.7676,12.5212,34.8,4.8,24,2082,143,92.7,40,NA,NA,NA,NA,TRUE,-15.6,17.4,-10.7,NA,NA,NA,NA,NA,TRUE,FALSE,803013,"Marek Chlup","/api/v1/people/803013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",2,"2026-03-06T03:31:18.288Z","2026-03-06T03:31:22.808Z",TRUE,"pitch","5f1513f6-1f41-3d8c-b81c-5cbd2b415dbe",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.21,1.62,NA,139.42,185.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Sac Fly","sac_fly","Vojtech Mensik out on a sacrifice fly to center fielder Aaron Whitefield. Martin Cervenka scores.",1,0,1,12,"bottom",2,"2026-03-06T03:30:22.602Z","2026-03-06T03:31:50.292Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,82.6,7,2,0.4178,6.6544,27.5114,-13.627,7.7942,10.6555,-0.5882,1.9858,-10.1803,-131.0602,-7.091,2.3327,50.0058,5.743,13.5717,37.2,4.8,24,2091,144,NA,NA,NA,NA,NA,NA,FALSE,-15.8,17.9,-11.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",0,"2026-03-06T03:30:25.348Z","2026-03-06T03:30:28.961Z",TRUE,"pitch","84959f5d-a67f-3e00-be9f-bb13c8b7cd3b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.21,1.62,NA,171.37,149.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Sac Fly","sac_fly","Vojtech Mensik out on a sacrifice fly to center fielder Aaron Whitefield. Martin Cervenka scores.",1,0,1,12,"bottom",2,"2026-03-06T03:30:22.602Z","2026-03-06T03:31:50.292Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78.3,11,2,0.4393,6.4375,25.9391,-17.1603,9.252,9.5478,-1.4263,3.2977,-12.1995,-124.8351,-2.4981,2.3297,50.0058,5.7296,14.5554,34.8,6,24,2091,127,NA,NA,NA,NA,NA,NA,FALSE,-20.4,16.9,-13.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",1,"2026-03-06T03:30:39.597Z","2026-03-06T03:31:18.288Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"12","atBat","Sac Fly","sac_fly","Vojtech Mensik out on a sacrifice fly to center fielder Aaron Whitefield. Martin Cervenka scores.",1,0,1,12,"bottom",2,"2026-03-06T03:30:22.602Z","2026-03-06T03:31:50.292Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,687781,"Vojtech Mensik","/api/v1/people/687781","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788116,"2026-03-06",3,"2026-03-06T03:29:44.477Z","2026-03-06T03:30:02.054Z",TRUE,"pitch","416ece95-cbde-3179-8ea8-395eaafa1cfb",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,0,0,NA,NA,3.165,1.598,NA,152.43,189.47,"bunt_grounder","medium","5",115.32,181.93,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Sac Bunt","sac_bunt","Martin Muzik out on a sacrifice bunt, third baseman Curtis Mead to first baseman Rixon Wingrove. Martin Cervenka to 3rd. Marek Chlup to 2nd.",0,0,0,11,"bottom",2,"2026-03-06T03:28:29.545Z","2026-03-06T03:30:02.054Z",TRUE,FALSE,FALSE,TRUE,4,3,0,1,693973,"Martin Muzik","/api/v1/people/693973","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.6,13,2,0.4184,6.7184,27.2786,-15.0321,9.3254,9.8742,-0.9295,1.8261,-11.5308,-130.8532,-7.2872,2.32,50.0041,5.7706,16.1934,39.6,4.8,24,2117,143,51.4,-47,4,NA,NA,NA,TRUE,-17.4,16.4,-14.4,NA,NA,NA,NA,NA,TRUE,FALSE,803013,"Marek Chlup","/api/v1/people/803013",NA,NA,NA,548431,"Martin Cervenka","/api/v1/people/548431",NA,NA,NA,NA
788116,"2026-03-06",2,"2026-03-06T03:29:24.991Z","2026-03-06T03:29:29.025Z",TRUE,"pitch","82e60aa4-ccd6-36e4-9f78-c42491826ea3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.165,1.598,NA,179.43,182.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Sac Bunt","sac_bunt","Martin Muzik out on a sacrifice bunt, third baseman Curtis Mead to first baseman Rixon Wingrove. Martin Cervenka to 3rd. Marek Chlup to 2nd.",0,0,0,11,"bottom",2,"2026-03-06T03:28:29.545Z","2026-03-06T03:30:02.054Z",TRUE,FALSE,FALSE,TRUE,4,3,0,1,693973,"Martin Muzik","/api/v1/people/693973","R","Right",681973,"Josh Hendrickson","/api/v1/people/681973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Australia","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82,13,2,0.4215,6.7325,26.7244,-14.568,8.9745,10.2923,-1.6378,2.098,-12.7751,-129.8564,-6.6604,2.1755,50.0045,5.8007,15.3563,38.4,4.8,24,2053,141,NA,NA,NA,NA,NA,NA,FALSE,-17,17.3,-13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
