"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
788120,"2026-03-05",0,"2026-03-05T03:28:30.999Z","2026-03-05T03:28:36.081Z",TRUE,"pitch","fc72b830-885d-309e-b437-947737677cef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1,1.43,NA,165.77,161.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Tzu-Wei Lin strikes out swinging.",0,0,0,10,"top",2,"2026-03-05T03:28:19.159Z","2026-03-05T03:29:59.572Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624407,"Tzu-Wei Lin","/api/v1/people/624407","L","Left",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.2,79.1,11,0.92,0.4349,5.8617,27.5211,-11.7075,5.1877,12.7652,-1.2795,2.8461,-11.3862,-126.2946,-5.7723,2.6285,50.003,6.1162,8.3187,24,3.6,24,2313,148,NA,NA,NA,NA,NA,NA,FALSE,-14.8,21.8,-6.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",5,"2026-03-05T03:28:06.974Z","2026-03-05T03:28:10.133Z",TRUE,"pitch","33bd45d2-4fac-35ab-970b-04647d823504",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.032,1.53,NA,90.29,162.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Kun-Yu Chiang strikes out swinging.",0,0,0,9,"top",2,"2026-03-05T03:27:01.982Z","2026-03-05T03:28:10.133Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,808997,"Kun-Yu Chiang","/api/v1/people/808997","R","Right",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_RHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75,3,0.91,0.4601,5.788,23.1701,-20.3379,8.5009,8.2516,0.7008,2.8127,-8.1346,-119.1004,-3.4787,3.0583,50.0049,6.1347,12.1977,26.4,7.2,24,1787,122,NA,NA,NA,NA,NA,NA,TRUE,-26.5,14.3,-13.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",4,"2026-03-05T03:27:54.857Z","2026-03-05T03:27:59.960Z",TRUE,"pitch","9518fa52-05c1-3654-a1c6-3f12a5f078bf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.032,1.53,NA,169.67,204.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Kun-Yu Chiang strikes out swinging.",0,0,0,9,"top",2,"2026-03-05T03:27:01.982Z","2026-03-05T03:28:10.133Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,808997,"Kun-Yu Chiang","/api/v1/people/808997","R","Right",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_RHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.6,79.2,13,0.9,0.4344,6.0003,29.0938,-11.4473,5.0516,12.9137,-1.3818,1.2743,-11.2142,-126.7295,-9.3063,2.4708,50.0059,5.9397,8.1114,22.8,3.6,24,2389,150,NA,NA,NA,NA,NA,NA,FALSE,-15.5,21,-6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",3,"2026-03-05T03:27:41.923Z","2026-03-05T03:27:46.222Z",TRUE,"pitch","36e2554f-2e14-3818-8803-e41d4c24add7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.032,1.53,NA,82.53,208.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Kun-Yu Chiang strikes out swinging.",0,0,0,9,"top",2,"2026-03-05T03:27:01.982Z","2026-03-05T03:28:10.133Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,808997,"Kun-Yu Chiang","/api/v1/people/808997","R","Right",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_RHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,75.8,14,0.83,0.4561,5.7185,23.9019,-18.6687,7.495,9.254,0.9044,1.1269,-7.313,-120.2121,-7.5622,3.0161,50.0029,5.9781,10.9393,25.2,6,24,1858,126,NA,NA,NA,NA,NA,NA,FALSE,-25.1,15.1,-11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",2,"2026-03-05T03:27:29.850Z","2026-03-05T03:27:33.178Z",TRUE,"pitch","8aec96c3-f720-3dab-9af7-ac098f3abffe",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.032,1.53,NA,75.75,199.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Kun-Yu Chiang strikes out swinging.",0,0,0,9,"top",2,"2026-03-05T03:27:01.982Z","2026-03-05T03:28:10.133Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,808997,"Kun-Yu Chiang","/api/v1/people/808997","R","Right",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_RHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.5,14,0.91,0.4578,5.6758,23.9308,-19.7502,9.7532,8.5764,1.0823,1.4501,-7.5507,-119.8184,-6.6817,3.0129,50.005,6.0495,14.1322,31.2,7.2,24,1915,124,NA,NA,NA,NA,NA,NA,FALSE,-26.4,14,-15.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",1,"2026-03-05T03:27:19.125Z","2026-03-05T03:27:27.616Z",TRUE,"pitch","1062d94e-8d11-39e9-938b-6cdc035e582b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.032,1.53,NA,82.23,168.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Kun-Yu Chiang strikes out swinging.",0,0,0,9,"top",2,"2026-03-05T03:27:01.982Z","2026-03-05T03:28:10.133Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,808997,"Kun-Yu Chiang","/api/v1/people/808997","R","Right",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_RHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.3,12,0.91,0.458,5.6436,23.9434,-22.2141,9.2686,6.8864,0.9122,2.5863,-7.8557,-119.7561,-3.7449,3.0368,50.0055,6.1662,13.4138,27.6,7.2,24,1835,125,NA,NA,NA,NA,NA,NA,FALSE,-28.8,11.8,-14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",0,"2026-03-05T03:27:09.295Z","2026-03-05T03:27:12.608Z",TRUE,"pitch","ec16a7de-2f27-3e8d-a21e-110457f4ff82",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.121,1.575,NA,161.21,146.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Kun-Yu Chiang strikes out swinging.",0,0,0,9,"top",2,"2026-03-05T03:27:01.982Z","2026-03-05T03:28:10.133Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,808997,"Kun-Yu Chiang","/api/v1/people/808997","R","Right",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_RHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.1,79,11,0.92,0.4348,5.7291,27.4305,-12.2411,5.3967,12.4237,-1.1598,3.4181,-11.0158,-126.3069,-4.6739,2.5707,50.0009,6.2883,8.6582,25.2,3.6,24,2256,150,NA,NA,NA,NA,NA,NA,FALSE,-15,21.5,-7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",2,"2026-03-05T03:26:42.723Z","2026-03-05T03:26:50.401Z",TRUE,"pitch","c403e966-6af2-3884-a74b-7c16e5eaabab",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.159,1.594,NA,97.06,166.54,"popup","medium","5",82.05,185.04,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Nien-Ting Wu pops out to third baseman Curtis Mead in foul territory.",0,0,0,8,"top",2,"2026-03-05T03:26:14.492Z","2026-03-05T03:26:50.401Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,809006,"Nien-Ting Wu","/api/v1/people/809006","L","Left",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.4,77.6,6,0.86,0.443,5.8306,26.409,-15.4393,7.5554,10.8285,0.5232,2.6757,-7.6874,-123.9738,-5.3171,2.693,50.0039,6.1508,11.6789,31.2,4.8,24,2226,146,74.5,71,108,NA,NA,NA,TRUE,-19.4,18.5,-11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",1,"2026-03-05T03:26:31.546Z","2026-03-05T03:26:34.546Z",TRUE,"pitch","65c53039-564f-30b0-b14d-38691716b8e4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.159,1.594,NA,162.47,168.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Nien-Ting Wu pops out to third baseman Curtis Mead in foul territory.",0,0,0,8,"top",2,"2026-03-05T03:26:14.492Z","2026-03-05T03:26:50.401Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,809006,"Nien-Ting Wu","/api/v1/people/809006","L","Left",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,75.2,11,0.89,0.4631,5.5826,20.7162,-25.4155,0.9527,4.7592,-1.193,2.5901,-9.6016,-117.9159,-3.3628,2.7937,50.0009,6.3589,1.3528,0,7.2,24,2364,182,NA,NA,NA,NA,NA,NA,FALSE,-33.2,8,0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",0,"2026-03-05T03:26:22.209Z","2026-03-05T03:26:28.940Z",TRUE,"pitch","c90e91b4-fa2c-3fff-b890-6342df325335",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.159,1.594,NA,152.06,176.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Nien-Ting Wu pops out to third baseman Curtis Mead in foul territory.",0,0,0,8,"top",2,"2026-03-05T03:26:14.492Z","2026-03-05T03:26:50.401Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,809006,"Nien-Ting Wu","/api/v1/people/809006","L","Left",649144,"Alex Wells","/api/v1/people/649144","L","Left","vs_LHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei","Australia","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.9,65.4,13,0.9,0.5338,5.4691,18.8874,-38.8283,-4.4363,-6.2573,-0.9199,2.3201,-6.3803,-103.0528,0.9435,2.806,50.0024,6.588,-4.7178,8.4,14.4,24,2447,324,NA,NA,NA,NA,NA,NA,FALSE,-65.5,-10.6,10,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",3,"2026-03-05T03:23:30.773Z","2026-03-05T03:23:33.773Z",TRUE,"pitch","c948ee58-1658-3721-81fb-5a8943d828bd",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.121,1.575,NA,112.42,181.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Alex Hall strikes out swinging.",0,0,0,7,"bottom",1,"2026-03-05T03:22:26.578Z","2026-03-05T03:23:33.773Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",830717,"Jo-Hsi Hsu","/api/v1/people/830717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.4,8,2,0.4457,6.247,25.1729,-25.5094,-4.073,4.3628,0.12,2.1263,4.3132,-123.0472,-2.7883,-1.1292,50.0041,5.4431,-6.2254,12,7.2,24,1005,255,NA,NA,NA,NA,NA,NA,TRUE,-30.8,7.4,6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",2,"2026-03-05T03:23:13.601Z","2026-03-05T03:23:16.601Z",TRUE,"pitch","f945bb49-9313-35dd-84bf-c40dc01c0486",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.121,1.575,NA,141.39,202.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Alex Hall strikes out swinging.",0,0,0,7,"bottom",1,"2026-03-05T03:22:26.578Z","2026-03-05T03:23:33.773Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",830717,"Jo-Hsi Hsu","/api/v1/people/830717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,75.9,13,2,0.4543,6.1899,25.799,-30.4187,-5.6766,1.1967,-0.6399,1.3276,2.943,-121.0175,-3.3655,-1.1405,50.0043,5.429,-8.3371,14.4,8.4,24,815,250,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1.6,9.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",1,"2026-03-05T03:22:58.262Z","2026-03-05T03:23:01.262Z",TRUE,"pitch","afc1593f-5c39-3592-8ecc-ce6675cee606",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.121,1.575,NA,133.13,164.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Alex Hall strikes out swinging.",0,0,0,7,"bottom",1,"2026-03-05T03:22:26.578Z","2026-03-05T03:23:33.773Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",830717,"Jo-Hsi Hsu","/api/v1/people/830717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,75.7,1,2,0.4549,6.1633,24.9119,-31.6916,-6.7257,0.3296,-0.4232,2.7528,3.6299,-120.6998,-0.1805,-1.0778,50.0035,5.6345,-9.8598,15.6,9.6,24,987,247,NA,NA,NA,NA,NA,NA,FALSE,-39.1,0.8,11.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",0,"2026-03-05T03:22:42.558Z","2026-03-05T03:22:45.558Z",TRUE,"pitch","04fb30a5-cf8f-32c5-aaf6-7ad6d1fac589",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.121,1.575,NA,179,128.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Alex Hall strikes out swinging.",0,0,0,7,"bottom",1,"2026-03-05T03:22:26.578Z","2026-03-05T03:23:33.773Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673064,"Alex Hall","/api/v1/people/673064","L","Left",830717,"Jo-Hsi Hsu","/api/v1/people/830717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.1,74.1,11,2,0.4614,6.0856,26.5383,-30.0571,-4.4674,1.4894,-1.6265,4.0881,0.3562,-119.4537,2.5722,-1.1998,50.0027,5.7296,-6.3496,12,8.4,24,869,251,NA,NA,NA,NA,NA,NA,FALSE,-37.4,3.7,7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",3,"2026-03-05T03:22:09.767Z","2026-03-05T03:22:16.483Z",TRUE,"pitch","64533f17-a8a8-36dc-8a5d-e42b57c8010f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.388,1.71,NA,129.33,138.54,"line_drive","medium","7",53.12,98.65,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Lineout","field_out","Aaron Whitefield lines out to left fielder Chen-Wei Chen.",0,0,0,6,"bottom",1,"2026-03-05T03:20:45.869Z","2026-03-05T03:22:16.483Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664334,"Aaron Whitefield","/api/v1/people/664334","R","Right",830717,"Jo-Hsi Hsu","/api/v1/people/830717","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.7,73.5,11,2,0.4679,6.0101,24.1829,-33.521,-5.19,-0.9737,-0.3236,3.7125,2.294,-117.4803,2.1069,-0.6433,50.0018,5.9404,-7.1868,12,9.6,24,791,244,94.6,19,308,NA,NA,NA,TRUE,-43.2,-0.8,8.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678554,"Curtis Mead","/api/v1/people/678554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788120,"2026-03-05",2,"2026-03-05T03:21:38.268Z","2026-03-05T03:21:41.268Z",TRUE,"pitch","7fac7d93-fbcf-3670-9b76-d2400bcdc2a4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.388,1.71,NA,92.96,159.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Lineout","field_out","Aaron Whitefield lines out to left fielder Chen-Wei Chen.",0,0,0,6,"bottom",1,"2026-03-05T03:20:45.869Z","2026-03-05T03:22:16.483Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664334,"Aaron Whitefield","/api/v1/people/664334","R","Right",830717,"Jo-Hsi Hsu","/api/v1/people/830717","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Australia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Chinese Taipei",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Australia","Chinese Taipei","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80,6,2,0.4308,6.1794,25.9512,-22.7658,0.0245,5.7474,0.6307,2.9318,3.8594,-127.1166,-2.0209,-0.9102,50.0027,5.5436,0.0402,2.4,6,24,2066,193,NA,NA,NA,NA,NA,NA,FALSE,-25.7,10.2,-1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
