game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,isSubstitution,isBaseRunningPlay,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,replacedPlayer.id,replacedPlayer.link,base,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link
788128,2026-03-07,0,2026-03-07T02:44:40.051Z,2026-03-07T02:45:55.960Z,FALSE,action,NA,NA,On-field Delay.,Game Advisory,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,621439,/api/v1/people/621439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,game_advisory,NA,NA,NA,NA,NA,NA,38,atBat,Hit By Pitch,hit_by_pitch,Byron Buxton hit by pitch. Alex Bregman scores. Cal Raleigh to 3rd. Roman Anthony to 2nd.,1,4,1,38,top,5,2026-03-07T02:45:53.728Z,2026-03-07T02:47:49.915Z,TRUE,TRUE,FALSE,FALSE,48,2,2,1,621439,Byron Buxton,/api/v1/people/621439,R,Right,682858,Gabriel Barbosa,/api/v1/people/682858,R,Right,vs_RHP,vs_RHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621439,Byron Buxton,/api/v1/people/621439,NA,NA,NA,NA,NA,NA
788128,2026-03-07,5,2026-03-07T02:43:14.930Z,2026-03-07T02:43:19.381Z,TRUE,pitch,a47ff037-f9f4-3165-a0b5-2316ce0233b4,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,4,0,1,NA,NA,3.326,1.679,NA,131.87,139.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Walk,walk,Roman Anthony walks. Alex Bregman to 3rd. Cal Raleigh to 2nd.,0,3,1,37,top,5,2026-03-07T02:42:02.114Z,2026-03-07T02:43:19.381Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,701350,Roman Anthony,/api/v1/people/701350,L,Left,682858,Gabriel Barbosa,/api/v1/people/682858,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,85.9,78.1,11,0.8,0.4399,6.0833,27.3739,-28.8446,-1.8233,2.1231,-0.39,3.6787,6.3632,-124.9581,0.4388,-2.7429,50.0016,5.8885,-2.8575,3.6,7.2,24,2305,128,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-33.1,4.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,701350,Roman Anthony,/api/v1/people/701350,663728,Cal Raleigh,/api/v1/people/663728,608324,Alex Bregman,/api/v1/people/608324
788128,2026-03-07,4,2026-03-07T02:42:52.125Z,2026-03-07T02:42:55.319Z,TRUE,pitch,2d5a29ac-0463-3e96-9e04-bdeeec152c92,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,0,1,NA,NA,3.326,1.679,NA,230.4,140.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Walk,walk,Roman Anthony walks. Alex Bregman to 3rd. Cal Raleigh to 2nd.,0,3,1,37,top,5,2026-03-07T02:42:02.114Z,2026-03-07T02:43:19.381Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,701350,Roman Anthony,/api/v1/people/701350,L,Left,682858,Gabriel Barbosa,/api/v1/people/682858,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(50, 0, 221, 1.0)",SI,Sinker,91.2,82.4,11,0.9,0.4152,5.811,32.2463,-26.93,-8.9897,2.9903,-2.9749,3.6399,2.749,-132.6502,-1.1419,-2.8659,50.0059,6.0661,-15.7893,28.8,7.2,24,1969,221,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-28,5.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,701350,Roman Anthony,/api/v1/people/701350,NA,NA,NA,NA,NA,NA
788128,2026-03-07,3,2026-03-07T02:42:30.721Z,2026-03-07T02:42:34.758Z,TRUE,pitch,2434dc82-1d19-337b-b1ba-77da5091afa3,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,0,1,NA,NA,3.326,1.679,NA,152.78,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Walk,walk,Roman Anthony walks. Alex Bregman to 3rd. Cal Raleigh to 2nd.,0,3,1,37,top,5,2026-03-07T02:42:02.114Z,2026-03-07T02:43:19.381Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,701350,Roman Anthony,/api/v1/people/701350,L,Left,682858,Gabriel Barbosa,/api/v1/people/682858,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,86,78.7,11,0.81,0.4383,6.2125,26.3493,-28.8777,-1.9255,2.0837,-0.9388,2.6437,5.3581,-125.1855,-1.7439,-2.8609,50.0011,5.7236,-3.0428,3.6,7.2,24,2275,163,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-33.5,3.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,701350,Roman Anthony,/api/v1/people/701350,NA,NA,NA,NA,NA,NA
788128,2026-03-07,2,2026-03-07T02:42:02.114Z,2026-03-07T02:42:07.114Z,FALSE,no_pitch,8fcaaeef-82e4-4a5a-a8a0-06ff34b75769,0,Automatic Ball - Pitcher Pitch Timer Violation,NA,NA,NA,NA,FALSE,VP,NA,FALSE,FALSE,TRUE,VP,Automatic Ball - Pitcher Pitch Timer Violation,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,atBat,Walk,walk,Roman Anthony walks. Alex Bregman to 3rd. Cal Raleigh to 2nd.,0,3,1,37,top,5,2026-03-07T02:42:02.114Z,2026-03-07T02:43:19.381Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,701350,Roman Anthony,/api/v1/people/701350,L,Left,682858,Gabriel Barbosa,/api/v1/people/682858,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,pitcher_pitch_timer,Pitcher Pitch Timer Violation,682858,Gabriel Barbosa,NA,NA,NA,FALSE,TRUE,701350,Roman Anthony,/api/v1/people/701350,NA,NA,NA,NA,NA,NA
788128,2026-03-07,0,2026-03-07T02:39:54.233Z,2026-03-07T02:41:15.259Z,FALSE,action,NA,NA,Mound Visit.,Mound Visit,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mound_visit,NA,NA,NA,NA,NA,NA,37,atBat,Walk,walk,Roman Anthony walks. Alex Bregman to 3rd. Cal Raleigh to 2nd.,0,3,1,37,top,5,2026-03-07T02:42:02.114Z,2026-03-07T02:43:19.381Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,701350,Roman Anthony,/api/v1/people/701350,L,Left,682858,Gabriel Barbosa,/api/v1/people/682858,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,701350,Roman Anthony,/api/v1/people/701350,NA,NA,NA,NA,NA,NA
788128,2026-03-07,1,2026-03-07T02:41:15.259Z,2026-03-07T02:42:02.114Z,FALSE,action,NA,NA,Pitching Change: Gabriel Barbosa replaces Thyago Vieira.,Pitching Substitution,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,682858,/api/v1/people/682858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,37,atBat,Walk,walk,Roman Anthony walks. Alex Bregman to 3rd. Cal Raleigh to 2nd.,0,3,1,37,top,5,2026-03-07T02:42:02.114Z,2026-03-07T02:43:19.381Z,TRUE,FALSE,FALSE,FALSE,0,4,0,1,701350,Roman Anthony,/api/v1/people/701350,L,Left,682858,Gabriel Barbosa,/api/v1/people/682858,R,Right,vs_RHP,vs_LHB,Loaded,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,701350,Roman Anthony,/api/v1/people/701350,NA,NA,NA,NA,NA,NA
788128,2026-03-07,6,2026-03-07T02:39:21.582Z,2026-03-07T02:39:25.065Z,TRUE,pitch,b061756b-e238-3cbc-87ed-21f92f2e86a1,5,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,4,1,1,NA,NA,3.282,1.656,NA,202.4,147.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Cal Raleigh walks. Alex Bregman to 2nd.,0,3,1,36,top,5,2026-03-07T02:37:45.308Z,2026-03-07T02:39:25.065Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_LHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,93.5,84.8,11,0.92,0.4038,6.7857,32.3414,-10.9246,-5.839,11.4268,-2.2405,3.3672,1.4299,-136.1076,-5.7401,-2.0171,50.002,6.2735,-10.8575,40.8,3.6,24,2194,209,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-11.9,19.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,608324,Alex Bregman,/api/v1/people/608324,NA,NA,NA
788128,2026-03-07,4,2026-03-07T02:38:48.365Z,2026-03-07T02:38:53.576Z,TRUE,pitch,1d74668a-3726-3ed7-a095-59430b5b08cb,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,1,1,NA,NA,3.282,1.656,NA,160.07,128.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Cal Raleigh walks. Alex Bregman to 2nd.,0,3,1,36,top,5,2026-03-07T02:37:45.308Z,2026-03-07T02:39:25.065Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_LHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,83.5,76.8,11,0.9,0.4496,6.6748,23.0677,-27.3777,2.3326,3.1876,-1.13,4.1001,1.7603,-121.6686,-0.0594,-2.1649,50.0022,6.4902,3.5094,8.4,7.2,24,2256,124,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-33,6,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,3,2026-03-07T02:38:23.063Z,2026-03-07T02:38:31.005Z,TRUE,pitch,36b2a0b3-e5bc-3dbd-873c-6a2891f3d73d,3,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,2,1,1,NA,NA,3.282,1.656,NA,72.5,212.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Cal Raleigh walks. Alex Bregman to 2nd.,0,3,1,36,top,5,2026-03-07T02:37:45.308Z,2026-03-07T02:39:25.065Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_LHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,82.5,76.4,14,0.9,0.4563,6.852,22.7148,-26.7074,1.6691,3.7392,1.1674,0.9844,7.1219,-119.9353,-6.6679,-2.0545,50.0008,6.1755,2.4342,7.2,8.4,24,2320,125,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-34.8,5.4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,2,2026-03-07T02:38:04.611Z,2026-03-07T02:38:07.971Z,TRUE,pitch,33efafc6-8b8b-3e3b-976d-e877232eaa84,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,0,1,NA,NA,3.282,1.656,NA,153.09,205.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Cal Raleigh walks. Alex Bregman to 2nd.,0,3,1,36,top,5,2026-03-07T02:37:45.308Z,2026-03-07T02:39:25.065Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_LHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,91.8,83.8,13,0.86,0.4114,6.7058,29.7636,-12.5222,-4.0162,10.9582,-0.9469,1.2449,4.0643,-133.3525,-10.3555,-1.9719,50.006100000000004,6.0918,-7.2052,22.8,3.6,24,2102,205,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-15,17.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,1,2026-03-07T02:37:47.559Z,2026-03-07T02:37:51.590Z,TRUE,pitch,ab0cfa81-f49c-345e-a15c-c0a5d97b8fcc,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,1,NA,NA,3.282,1.656,NA,158.89,139.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Cal Raleigh walks. Alex Bregman to 2nd.,0,3,1,36,top,5,2026-03-07T02:37:45.308Z,2026-03-07T02:39:25.065Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_LHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,92.6,84,11,0.88,0.4077,6.7083,31.44,-10.7784,-3.1671,11.7243,-1.0989,3.6842,3.5745,-134.7658,-4.7683,-2.036,50.0018,6.2487,-5.7795,22.8,2.4,24,2214,205,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-11.8,20.3,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,0,2026-03-07T02:36:36.510Z,2026-03-07T02:37:47.559Z,FALSE,action,NA,NA,Injury Delay.,Game Advisory,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663728,/api/v1/people/663728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,game_advisory,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Cal Raleigh walks. Alex Bregman to 2nd.,0,3,1,36,top,5,2026-03-07T02:37:45.308Z,2026-03-07T02:39:25.065Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_LHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,5,2026-03-07T02:39:02.983Z,2026-03-07T02:39:21.582Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,663728,/api/v1/people/663728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,36,atBat,Walk,walk,Cal Raleigh walks. Alex Bregman to 2nd.,0,3,1,36,top,5,2026-03-07T02:37:45.308Z,2026-03-07T02:39:25.065Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,663728,Cal Raleigh,/api/v1/people/663728,L,Left,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_LHB,RISP,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663728,Cal Raleigh,/api/v1/people/663728,NA,NA,NA,NA,NA,NA
788128,2026-03-07,4,2026-03-07T02:36:11.236Z,2026-03-07T02:36:15.145Z,TRUE,pitch,8bc6d287-3579-321c-9c51-ab8a9d2dbc1d,5,Ball In Dirt,NA,NA,NA,NA,FALSE,*B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,*B,Ball In Dirt,4,1,1,NA,NA,3.126,1.578,NA,76.98,226.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Walk,walk,Alex Bregman walks.,0,3,1,35,top,5,2026-03-07T02:34:58.310Z,2026-03-07T02:36:15.145Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,608324,Alex Bregman,/api/v1/people/608324,R,Right,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,true,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,81.3,74.8,14,0.9,0.4652,6.7165,23.7922,-26.4629,2.5068,4.0709,1.05,0.4722,6.6109,-118.0353,-7.4564,-2.1196,50.0003,6.1298,3.5141,9.6,8.4,24,2356,124,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-36.1,5.6,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,Alex Bregman,/api/v1/people/608324,NA,NA,NA,NA,NA,NA
788128,2026-03-07,3,2026-03-07T02:35:52.376Z,2026-03-07T02:35:56.787Z,TRUE,pitch,909b5a4b-451b-32c1-8c7e-3aa1ad2ae3c5,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,1,1,NA,NA,3.126,1.578,NA,135.69,144.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Walk,walk,Alex Bregman walks.,0,3,1,35,top,5,2026-03-07T02:34:58.310Z,2026-03-07T02:36:15.145Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,608324,Alex Bregman,/api/v1/people/608324,R,Right,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,false,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,84.5,76.7,11,0.9,0.4475,6.6277,27.1427,-26.9286,1.009,3.4695,-0.4903,3.4922,3.3376,-122.9724,-1.2355,-2.003,50.0049,6.3114,1.5265,4.8,7.2,24,2264,134,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-32.4,6.2,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,Alex Bregman,/api/v1/people/608324,NA,NA,NA,NA,NA,NA
788128,2026-03-07,2,2026-03-07T02:35:36.303Z,2026-03-07T02:35:41.005Z,TRUE,pitch,50a4b65d-9e2c-31ba-8c34-8db22605a7a6,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,1,NA,NA,3.126,1.578,NA,168.85,146.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,atBat,Walk,walk,Alex Bregman walks.,0,3,1,35,top,5,2026-03-07T02:34:58.310Z,2026-03-07T02:36:15.145Z,TRUE,FALSE,FALSE,FALSE,0,4,1,1,608324,Alex Bregman,/api/v1/people/608324,R,Right,600986,Thyago Vieira,/api/v1/people/600986,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,false,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,94,84.7,11,0.9,0.4029,6.6563,34.3361,-11.5232,-4.5095,11.0749,-1.3603,3.4004,3.3952,-136.7184,-5.3302,-2.0417,50.0039,6.1885,-8.41,30,3.6,24,2161,208,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-12.5,18.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,Alex Bregman,/api/v1/people/608324,NA,NA,NA,NA,NA,NA
